lat,lon,pickup_cluster
-5.81,116.87,5
-6.1,116.28,5
-6.05,115.89,5
-5.9,114.73,5
-5.67,113.58,5
-5.26,112.49,5
-4.92,111.78,5
-4.74,111.42,5
-4.22,110.35,5
-3.38,109.62,5
-2.42,109.11,5
-2.1,108.45,5
-1.8,108.18,5
-0.9,107.39,5
0,106.59,5
0.9,105.79,5
1.35,105.17,5
1.49,104.78,5
1.28,104.12,5
1.27,104,5
1.2,103.57,5
1.37,103.25,5
1.93,102.28,5
2.63,101.41,5
3.41,100.71,5
4.13,100.53,5
4.15,100.55,5
4.54,99.77,5
5.17,98.52,5
5.8,97.27,5
6.08,96.38,5
6.18,95.92,5
6.27,94.6,5
5.33,93.54,2
4.4,92.47,2
3.78,91.77,2
3.5,91.44,2
2.67,90.44,2
1.83,89.45,2
1,88.46,2
0.3,87.63,2
0.17,87.47,2
-0.64,86.46,2
-1.45,85.45,2
-2.26,84.44,2
-2.93,83.6,2
-3.07,83.43,2
-3.9,82.38,2
-4.74,81.34,2
-5.57,80.3,2
-6.4,79.25,2
-7.24,78.2,2
-8.07,77.15,2
-8.91,76.09,2
-9.75,75.03,2
-10.47,73.88,2
-11.19,72.73,2
-11.91,71.58,2
-12.63,70.42,2
-13.25,69.15,2
-13.86,67.89,2
-14.48,66.61,2
-14.88,65.77,2
-15.07,65.37,2
-15.17,65.17,2
-15.63,64.21,2
-16.18,63.05,2
-16.74,61.89,2
-17.29,60.73,2
-17.38,60.53,2
-17.89,59.59,6
-18.5,58.45,6
-19.11,57.31,6
-19.72,56.16,6
-19.82,55.97,6
-20.43,55.07,6
-21.17,54,6
-21.91,52.92,6
-22.65,51.83,6
-22.9,51.47,6
-23.4,50.75,6
-24.16,49.68,6
-24.92,48.6,6
-25.58,47.45,6
-25.78,47.05,6
-26.16,46.2,6
-26.73,44.91,6
-27.3,43.62,6
-27.87,42.32,6
-28.15,41.67,6
-28.42,41.01,6
-28.96,39.69,6
-29.5,38.36,6
-30.05,37.02,6
-30.32,36.35,6
-30.59,35.67,6
-31.13,34.31,6
-31.67,32.95,6
-32.21,31.57,6
-32.48,30.88,6
-32.77,30.16,6
-33.33,28.72,6
-33.9,27.26,6
-34.28,25.71,6
-34.5,24.67,1
-34.56,24.19,1
-34.73,22.77,1
-34.9,21.35,1
-35.05,19.92,1
-34.93,18.97,1
-34.88,18.6,1
-34.71,17.51,1
-34.54,16.41,1
-34.37,15.32,1
-34.23,14.42,1
-34.19,14.19,1
-33.96,12.84,1
-33.73,11.49,1
-33.54,10.13,1
-33.4,9,1
-33.36,8.76,1
-33.14,7.33,1
-32.91,5.91,1
-32.69,4.48,1
-32.47,3.07,1
-32.23,1.55,1
-31.99,0.04,1
-31.75,-1.46,1
-31.52,-2.97,1
-31.28,-4.45,1
-31.05,-5.92,1
-30.82,-7.4,1
-30.58,-8.87,1
-30.37,-10.2,1
-30.15,-11.53,4
-29.94,-12.86,4
-29.72,-14.18,4
-29.68,-14.4,4
-29.5,-15.51,4
-29.29,-16.85,4
-29.07,-18.18,4
-28.85,-19.51,4
-28.82,-19.73,4
-28.64,-20.81,4
-28.43,-22.09,4
-28.22,-23.38,4
-28,-24.66,4
-27.93,-25.08,4
-27.78,-25.99,4
-27.56,-27.35,4
-27.33,-28.7,4
-27.11,-30.05,4
-27.03,-30.5,4
-26.88,-31.45,4
-26.64,-32.88,4
-26.4,-34.31,4
-26.16,-35.73,4
-26.08,-36.2,4
-25.93,-37.13,4
-25.7,-38.52,4
-25.46,-39.91,4
-25.23,-41.29,4
-25.12,-41.98,4
-25.01,-42.69,4
-24.8,-44.11,4
-24.58,-45.53,4
-24.12,-46.38,4
14.52,120.73,0
13.71,119.85,0
12.48,120.35,0
11.18,120.5,0
10.3,120.37,5
9.85,120.31,5
8.52,120.15,5
7.18,119.99,5
5.84,119.82,5
4.97,119.63,5
4.5,119.61,5
3.1,119.59,5
1.7,119.56,5
0.36,119.3,5
-0.5,118.93,5
-0.88,118.7,5
-2.03,117.99,5
-3.17,117.29,5
-4.15,116.39,5
-4.05,115.63,5
-3.93,115.78,5
-4.16,116.25,5
-3.73,116.92,5
-3.48,117.22,5
-2.72,118.13,5
-1.7,118.64,5
-0.56,118.98,5
0.2,119.2,5
0.61,119.28,5
1.83,119.51,5
3.06,119.6,5
4.3,119.61,5
5.12,119.65,5
5.52,119.76,5
6.73,120.09,5
7.96,120.37,5
9.21,120.36,5
10.05,120.35,5
10.45,120.36,0
11.64,120.42,0
12.81,120.33,0
13.78,119.62,0
14.37,119.07,0
14.65,118.87,0
15.52,118.28,0
16.38,117.69,0
17.24,117.1,0
17.82,116.7,0
18.15,116.44,0
19.13,115.67,0
20.12,114.88,0
21.11,114.1,0
21.85,113.85,0
21.95,113.87,0
1.27,104,5
1.35,103.27,5
2,102.21,5
2.53,101.57,5
2.75,101.2,5
3.56,100.2,5
4.43,99.25,5
5.29,98.29,5
5.63,97.27,5
5.68,97.06,5
5.98,95.84,5
5.85,94.7,5
5.15,93.65,2
4.57,92.78,2
4.45,92.62,2
3.76,91.64,2
3.08,90.67,2
2.39,89.69,2
1.7,88.72,2
1.05,87.8,2
0.41,86.88,2
-0.24,85.97,2
-0.88,85.05,2
-1.56,84.1,2
-2.23,83.16,2
-2.91,82.21,2
-3.58,81.27,2
-4.28,80.28,2
-4.97,79.3,2
-5.66,78.32,2
-6.35,77.33,2
-6.47,77.17,2
-7.07,76.3,2
-7.8,75.27,2
-8.52,74.23,2
-9.25,73.19,2
-9.37,73.02,2
-9.98,72.14,2
-10.72,71.09,2
-11.46,70.03,2
-12.19,68.98,2
-12.32,68.8,2
-12.94,67.9,2
-13.68,66.81,2
-14.43,65.72,2
-15.18,64.63,2
-15.3,64.45,2
-15.89,63.59,2
-16.61,62.54,2
-17.32,61.5,2
-18.03,60.45,6
-18.27,60.1,6
-18.6,59.33,6
-19.1,58.16,6
-19.6,57,6
-20.1,55.82,6
-20.27,55.43,6
-20.82,54.82,6
-21.5,53.76,6
-22.19,52.7,6
-22.87,51.64,6
-23.1,51.28,6
-23.53,50.65,6
-23.59,50.57,6
-24.26,49.62,6
-24.93,48.66,6
-25.57,47.67,6
-25.88,47.17,6
-26.13,46.57,6
-26.64,45.36,6
-27.14,44.15,6
-27.64,42.93,6
-27.68,42.83,6
-27.87,42.37,6
-28.09,41.83,6
-28.54,40.74,6
-28.99,39.65,6
-29.43,38.55,6
-29.73,37.82,6
-29.86,37.5,6
-30.25,36.53,6
-30.64,35.57,6
-31.02,34.6,6
-31.28,33.95,6
-31.43,33.59,6
-31.86,32.5,6
-32.29,31.41,6
-32.73,30.32,6
-33.02,29.58,6
-33.17,29.25,6
-33.63,28.26,6
-34.03,27.24,6
-34.22,26.12,6
-34.35,25.37,6
-34.43,25.08,1
-34.56,24.19,1
-34.66,23.29,1
-34.77,22.39,1
-34.83,21.78,1
-34.89,21.34,1
-35.06,20.03,1
-34.83,18.73,1
-34.6,17.43,1
-34.4,16.35,1
-34.37,16.14,1
-34.17,14.88,1
-33.98,13.63,1
-33.78,12.37,1
-33.62,11.33,1
-33.58,11.12,1
-33.38,9.84,1
-33.18,8.56,1
-32.98,7.28,1
-32.82,6.22,1
-32.78,6,1
-32.58,4.7,1
-32.37,3.41,1
-32.17,2.12,1
-32,1.05,1
-31.98,0.89,1
-31.83,-0.1,1
-31.68,-1.08,1
-31.53,-2.06,1
-31.38,-3.03,1
-31.17,-3.68,1
-31.14,-3.91,1
-31.06,-4.8,1
-31.11,-5.7,1
-31.15,-6.6,1
-31.18,-7.72,1
-31.21,-8.84,1
-31.24,-9.96,1
-31.27,-11.08,1
-31.3,-12.32,4
-31.33,-13.56,4
-31.37,-14.8,4
-31.4,-16.03,4
-31.37,-17.32,4
-31.34,-18.6,4
-31.31,-19.89,4
-31.49,-21.16,4
-31.52,-21.37,4
-31.54,-22.4,4
-31.57,-23.64,4
-31.6,-24.88,4
-31.63,-26.13,4
-31.63,-26.33,4
-31.66,-27.38,4
-31.69,-28.64,4
-31.72,-29.9,4
-31.75,-31.16,4
-31.75,-31.37,4
-31.78,-32.45,4
-31.81,-33.74,4
-31.84,-35.04,4
-31.87,-36.33,4
-31.88,-36.77,4
-31.9,-37.59,4
-31.93,-38.83,4
-31.95,-40.07,4
-31.98,-41.3,4
-31.98,-41.72,4
-32,-42.58,4
-32.04,-43.88,4
-32.07,-45.18,4
-32.1,-46.48,4
-32.12,-47.13,4
-32.15,-47.76,4
-32.21,-49,4
-32.28,-50.25,4
-32.34,-51.49,4
-32.23,-51.93,4
-32.27,-51.9,4
-32.34,-51.7,4
-32.74,-50.52,4
-33.13,-49.32,4
-33.51,-48.11,4
-33.63,-47.72,4
-33.9,-46.89,4
-34.29,-45.63,4
-34.67,-44.36,4
-35.03,-43.08,4
-35.15,-42.67,4
-35.32,-42.02,4
-35.56,-41.04,4
-35.79,-40.05,4
-36.02,-39.06,4
-36.05,-38.9,4
-36.25,-38.1,4
-36.47,-37.13,4
-36.69,-36.16,4
-36.83,-35.52,4
-36.89,-35.16,4
-36.92,-34.98,4
-37.09,-34.04,4
-37.28,-32.9,4
-37.47,-31.76,4
-37.64,-30.61,4
-37.67,-30.43,4
-37.79,-29.6,4
-37.94,-28.59,4
-38.07,-27.57,4
-38.2,-26.56,4
-38.22,-26.4,4
-38.29,-25.72,4
-38.38,-24.91,4
-38.47,-24.1,4
-38.52,-23.29,4
-38.52,-23.15,4
-38.6,-22.18,4
-38.7,-21.02,4
-38.78,-19.85,4
-38.86,-18.68,4
-38.87,-18.5,4
-38.92,-17.49,4
-38.96,-16.27,4
-39,-15.05,4
-39,-13.84,4
-39,-13.63,4
-39,-12.59,4
-39,-11.35,1
-39,-10.1,1
-39,-8.85,1
-39,-7.63,1
-39,-6.42,1
-39,-5.2,1
-39,-3.98,1
-39,-2.68,1
-39,-1.38,1
-39,-0.08,1
-39,1.22,1
-39,2.43,1
-39,3.64,1
-39,4.85,1
-39,6.07,1
-39,7.27,1
-39,8.47,1
-39,9.67,1
-39,10.67,1
-39,10.86,1
-39,12.05,1
-39,13.23,1
-39,14.41,1
-39,15.4,1
-39,15.59,1
-39,16.74,1
-39,17.9,1
-39,19.05,1
-39,19.82,1
-38.96,20.19,1
-38.71,21.27,1
-38.45,22.34,1
-38.18,23.41,1
-38,24.1,1
-37.91,24.5,1
-37.61,25.71,6
-37.31,26.91,6
-37,28.09,6
-36.78,28.87,6
-36.68,29.22,6
-36.35,30.27,6
-36.01,31.32,6
-35.67,32.36,6
-35.43,33.03,6
-35.32,33.38,6
-34.96,34.41,6
-34.59,35.44,6
-34.22,36.45,6
-34.03,36.95,6
-33.85,37.45,6
-33.48,38.45,6
-33.1,39.44,6
-32.71,40.42,6
-32.52,40.9,6
-32.3,41.38,6
-31.87,42.33,6
-31.42,43.27,6
-30.97,44.21,6
-30.75,44.67,6
-30.52,45.17,6
-30.05,46.18,6
-29.57,47.18,6
-29.09,48.17,6
-28.85,48.65,6
-28.59,49.15,6
-28.06,50.13,6
-27.52,51.1,6
-26.98,52.07,6
-26.8,52.38,6
-26.45,52.98,6
-25.92,53.88,6
-25.39,54.77,6
-24.85,55.64,6
-24.67,55.93,6
-24.32,56.52,6
-23.79,57.4,6
-23.26,58.27,6
-22.73,59.13,6
-22.55,59.42,6
-22.2,60,6
-21.68,60.88,6
-21.16,61.75,6
-20.63,62.62,6
-20.45,62.9,2
-20.04,63.46,2
-19.43,64.3,2
-18.81,65.14,2
-18.19,65.96,2
-18.08,66.1,2
-17.57,66.75,2
-16.96,67.52,2
-16.34,68.29,2
-15.72,69.06,2
-15.62,69.18,2
-15.11,69.81,2
-14.5,70.57,2
-13.89,71.32,2
-13.28,72.08,2
-13.18,72.2,2
-12.67,72.83,2
-12.05,73.59,2
-11.44,74.34,2
-10.82,75.09,2
-10.72,75.22,2
-10.18,75.87,2
-9.53,76.65,2
-8.88,77.42,2
-8.23,78.2,2
-8.1,78.35,2
-7.48,79.1,2
-6.73,79.99,2
-5.98,80.89,2
-5.23,81.78,2
-4.48,82.66,2
-3.73,83.53,2
-2.97,84.4,2
-2.22,85.27,2
-1.4,86.2,2
-0.58,87.14,2
0.23,88.08,2
1.05,89.02,2
1.75,89.82,2
2.44,90.62,2
3.14,91.42,2
3.72,92.08,2
3.83,92.21,2
4.49,92.97,2
5.16,93.72,2
5.82,94.48,5
6.23,95.15,5
6.18,95.31,5
5.89,96.28,5
5.6,97.24,5
5.27,98.18,5
4.82,98.68,5
4.55,98.98,5
3.76,99.88,5
2.97,100.77,5
2.24,101.64,5
1.85,102.32,5
1.69,102.66,5
1.07,103.6,5
1.41,104.47,5
1.48,104.65,5
1.94,105.75,5
2.4,106.85,5
2.7,107.58,5
2.85,107.97,5
3.65,108.85,5
4.65,109.57,5
5.37,110.59,5
5.85,111.27,5
6.16,111.55,5
7.08,112.39,5
7.42,113.49,5
7.44,114.73,5
7.45,115.57,5
7.63,115.83,5
8.44,116.46,5
9.25,117.09,5
10.06,117.73,5
10.6,118.15,5
10.93,118.33,5
11.91,118.86,0
12.91,119.29,0
14.03,119.3,0
14.77,119.3,0
15.12,119.32,0
16.17,119.46,0
17.21,119.65,0
18.25,119.83,0
18.95,119.95,0
19.24,120.01,0
20.09,120.2,0
20.95,120.39,0
21.66,120.92,0
22.12,121.32,0
22.38,121.57,0
23.19,122.34,0
24.17,122.66,0
25.24,122.76,0
25.95,122.83,0
26.28,122.85,0
27.28,122.98,0
28.25,123.27,0
29.22,123.56,0
29.87,123.75,0
30.22,123.88,0
31.31,123.92,0
32.41,123.82,0
33.5,123.67,0
34.23,123.57,0
34.59,123.52,0
35.67,123.4,0
36.75,123.27,0
37.7,122.88,0
38.07,122.1,0
38.22,121.7,0
38.73,120.55,0
39.23,120.35,0
1.25,103.95,5
1.31,104.35,5
0.86,105.36,5
0.3,105.97,5
0,106.27,5
-0.89,107.19,5
-1.75,108.14,5
-2.28,109.28,5
-3.07,109.57,5
-3.46,109.72,5
-4.34,110.42,5
-4.61,111.65,5
-4.87,112.88,5
-5.05,113.7,5
-5.13,114.11,5
-5.31,115.34,5
-5.41,116.59,5
-4.84,117.51,5
-4.15,117.98,5
-3.79,118.22,5
-2.54,118.51,5
-1.27,118.49,5
-0.4,117.87,5
-0.25,117.72,5
-0.18,118.06,5
0.24,119.11,5
0.98,119.43,5
1.41,119.46,5
2.68,119.53,5
3.95,119.6,5
5.22,119.71,5
6.05,119.88,5
6.45,119.99,5
7.66,120.31,5
8.87,120.64,5
10.06,121.03,5
10.82,121.38,0
11.23,121.36,0
12.36,120.79,0
13.48,120.18,0
14.31,120.63,0
14.5,120.72,0
21.42,108.55,0
20.93,108.26,0
20.52,108.15,0
19.3,108.01,0
18.14,108.34,0
17.43,108.77,0
17.06,108.98,0
15.94,109.6,0
14.74,109.86,0
13.46,109.85,5
12.62,109.85,5
12.22,109.86,5
11.03,109.88,5
9.86,109.8,5
8.71,109.49,5
7.95,109.28,5
7.53,109.21,5
6.28,109.01,5
5.02,108.8,5
3.77,108.6,5
2.93,108.47,5
2.51,108.39,5
1.26,108.15,5
0,107.97,5
-1.22,108.33,5
-2.02,108.62,5
-2.37,108.82,5
-3.44,109.42,5
-3.94,110.46,5
-4.15,111.66,5
-4.28,112.47,5
-4.35,112.88,5
-4.24,114.1,5
-3.79,114.31,5
-3.75,114.47,5
-4.51,114.93,5
-4.44,116,5
-3.74,116.81,5
-3.13,117.23,5
-2.81,117.45,5
-1.84,118.1,5
-0.79,118.6,5
0.29,119.03,5
1.05,119.2,5
1.4,119.25,5
2.46,119.39,5
3.52,119.53,5
4.58,119.65,5
5.28,119.72,5
5.65,119.79,5
6.75,120.02,5
7.85,120.22,5
8.97,120.33,5
9.72,120.35,5
10.08,120.38,5
11.18,120.47,0
12.29,120.47,0
13.29,120.01,0
14,119.83,0
14.37,119.77,0
15.46,119.59,0
16.57,119.63,0
17.68,119.66,0
18.42,119.67,0
18.79,119.68,0
19.91,119.72,0
21.02,119.75,0
22.14,119.79,0
22.88,119.83,0
23.27,119.87,0
24.41,120,0
25.45,120.24,0
25.53,120.25,0
26.47,120.01,0
-0.35,117.85,5
-0.99,118.3,5
-1.82,118.35,5
-2.22,118.39,5
-3.29,118.24,5
-3.97,117.25,5
-4.52,116.18,5
-4.6,115.38,5
-4.66,114.97,5
-4.59,113.74,5
-4.44,112.51,5
-4.28,111.28,5
-4.15,110.47,5
-4.02,110.1,5
-2.96,109.45,5
-2.08,108.67,5
-1.29,107.75,5
-0.68,107.18,5
-0.38,106.9,5
0.54,106.05,5
1.41,105.15,5
1.57,104.78,5
3.12,100.72,5
3.99,99.83,5
4.86,98.95,5
5.52,98.17,5
5.6,97.97,5
6.11,96.82,5
6.62,95.66,5
7.13,94.5,5
7.63,93.33,2
8.1,92.2,2
8.57,91.07,2
9.15,90,2
9.78,88.95,2
9.98,87.96,2
9.96,86.94,2
10,85.93,2
10.25,85.45,2
10.24,85.21,2
10.23,85.17,2
10.77,84.5,2
11.35,83.76,2
11.93,83.03,2
12.52,82.29,2
12.57,82.23,2
13.3,81.37,2
14.1,80.42,2
-0.25,117.72,5
-0.78,117.86,5
-2.04,118.2,5
-2.88,118.42,5
-3.29,118.33,5
-4.54,118.05,5
-5.23,117.06,5
-5.35,115.83,5
-5.3,114.98,5
-5.16,114.58,5
-4.75,113.36,5
-4.36,112.14,5
-3.97,110.91,5
-3.71,110.1,5
-3.49,109.74,5
-2.79,108.67,5
-2.03,107.65,5
-0.89,107.08,5
-0.12,106.71,5
0.31,106.56,5
1.14,105.71,5
1.24,105.27,5
1.15,103.75,5
1.47,103.11,5
2.15,102.03,5
2.66,101.34,5
2.81,101.05,5
3.5,100.33,5
4.2,99.62,5
4.9,98.91,5
5.36,98.44,5
5.58,98.07,5
6.2,96.96,5
6.37,95.69,5
6.41,94.41,5
6.35,93.35,2
6.34,93.16,2
6.29,92.04,2
6.24,90.92,2
6.2,89.8,2
6.16,88.86,2
6.15,88.65,2
6.09,87.36,2
6.04,86.06,2
5.98,84.77,2
5.94,83.7,2
5.93,83.48,2
5.88,82.2,2
5.82,80.92,2
6.12,79.71,2
6.77,78.6,2
7.3,77.43,2
8.07,76.44,2
9.05,75.6,2
10.03,74.75,2
11.14,74.13,2
12.25,73.51,2
13.37,72.89,2
14.42,72.17,2
14.6,72.05,2
15.53,71.53,2
16.64,70.9,2
17.75,70.27,2
18.86,69.64,2
19.05,69.53,2
19.99,69,2
21.12,68.35,2
22.25,67.69,2
22.44,67.58,2
23.29,67.18,2
23.46,67.1,2
24.2,66.94,2
24.53,67.03,2
24.11,67,2
22.85,66.93,2
21.58,66.85,2
20.31,66.77,2
20.1,66.76,2
19.06,66.7,2
17.8,66.63,2
16.54,66.56,2
15.29,66.5,2
15.08,66.48,2
14.03,66.43,2
12.77,66.36,2
11.51,66.29,2
10.25,66.22,2
10.04,66.21,2
9.04,66.15,2
7.84,66.08,2
6.64,66.02,2
5.44,65.95,2
5.24,65.94,2
4.23,65.89,2
3.02,65.82,2
1.81,65.76,2
0.61,65.69,2
0.41,65.68,2
-0.61,65.63,2
-1.84,65.56,2
-3.06,65.49,2
-4.29,65.43,2
-4.7,65.41,2
-5.5,65.36,2
-6.72,65.3,2
-7.93,65.23,2
-9.14,65.16,2
-9.54,65.14,2
-10.36,65.09,2
-11.58,65.02,2
-12.43,64.32,2
-13.1,63.28,2
-13.32,62.93,2
-13.78,62.23,2
-14.48,61.18,2
-15.17,60.12,2
-15.86,59.07,6
-16.21,58.53,6
-16.62,58.04,6
-17.43,57.06,6
-18.25,56.07,6
-19.07,55.08,6
-19.48,54.58,6
-19.84,54.14,6
-20.56,53.26,6
-21.28,52.37,6
-22,51.47,6
-22.36,51.02,6
-22.69,50.61,6
-23.36,49.77,6
-24.02,48.93,6
-24.69,48.09,6
-25.13,47.52,6
-25.38,47.16,6
-25.9,45.96,6
-26.21,44.64,6
-26.53,43.31,6
-26.74,42.43,6
-26.83,41.98,6
-27.11,40.64,6
-27.38,39.3,6
-27.66,37.95,6
-27.85,37.05,6
-27.94,36.6,6
-28.22,35.25,6
-28.5,33.89,6
-28.78,32.54,6
-28.82,32.31,6
26.43,119.83,0
26.17,120.28,0
25.21,120.3,0
24.2,120.05,0
23.53,119.88,0
23.14,119.84,0
21.98,119.71,0
20.81,119.62,0
19.63,119.58,0
18.85,119.55,0
18.44,119.54,0
17.22,119.52,0
16,119.51,0
14.78,119.52,0
13.97,119.53,0
13.65,119.7,0
12.75,120.26,0
11.83,120.64,0
10.8,120.43,0
10.1,120.37,5
9.74,120.34,5
8.65,120.28,5
7.57,120.15,5
6.5,119.96,5
5.78,119.83,5
5.38,119.7,5
4.15,119.63,5
2.92,119.92,5
1.75,119.55,5
1,119.17,5
0.64,118.9,5
0.57,117.9,5
34.59,119.92,0
34.6,120.77,0
34.37,121.36,0
33.47,122.48,0
32.29,123.25,0
30.95,123.47,0
30.06,123.37,0
29.86,122.82,0
29.8,122.63,0
29.64,122.5,0
29.51,122.78,0
29.48,122.84,0
28.48,123.66,0
27.39,124.54,0
26.66,125.12,0
26.33,125.38,0
25.3,126.15,0
24.22,126.81,0
23.14,127.48,0
22.43,127.94,0
22.08,128.15,0
21.01,128.79,0
19.95,129.42,0
18.88,130.06,0
18.18,130.48,0
17.83,130.67,0
16.79,131.25,0
15.75,131.83,0
14.72,132.4,0
14.02,132.78,0
13.72,132.97,0
12.83,133.55,0
11.93,134.13,0
11.03,134.7,0
10.44,135.09,0
10.11,135.3,0
9.14,135.95,0
8.16,136.59,0
7.19,137.23,0
6.7,137.55,0
6.24,137.97,0
5.33,138.82,0
4.41,139.67,0
3.49,140.52,0
3.03,140.94,5
2.63,141.42,5
1.83,142.38,5
1.03,143.33,5
0.13,144.16,5
-0.46,144.38,5
-1.06,144.61,5
-2.26,145.06,5
-3.38,145.68,5
-4.46,146.37,5
-5.04,146.64,5
-5.62,146.89,5
-6.21,147.98,5
-7.04,148.94,5
-7.61,150.1,5
-7.8,150.48,5
-8.23,151.17,5
-9.29,151.62,5
-10.46,151.86,5
-11.58,151.88,5
-11.93,151.68,5
-12.56,151.1,5
-13.5,150.22,5
-14.44,149.34,5
-15.37,148.46,5
-15.69,148.16,5
-16.33,147.6,5
-17.53,147.2,5
-18.73,146.94,5
-19.5,147.86,5
-19.83,148.07,5
-19.49,147.94,5
-18.79,147.06,5
-17.82,147.13,5
-16.78,147.44,5
-16.43,147.55,5
-15.81,147.78,5
-14.87,148.12,5
-14.16,148.72,5
-13.72,149.64,5
-13.57,149.94,5
-13.23,150.56,5
-12.71,151.47,5
-11.89,152.09,5
-10.88,152.1,5
-10.56,151.99,5
-9.93,151.77,5
-9.02,151.38,5
-8.14,151.03,5
-7.6,150.2,5
-7.42,149.92,5
-7.15,149.52,5
-6.75,148.93,5
-6.34,148.33,5
-5.95,147.73,5
-5.75,147.43,5
-5.48,147,5
-4.75,146.5,5
-4.01,145.85,5
-3.3,145.13,5
-3.01,144.72,5
-2.72,144.37,5
-2.3,143.57,5
-1.88,142.76,5
-1.47,141.95,5
-1.26,141.54,5
-1.03,141.06,5
-0.58,140.09,5
-0.12,139.12,5
0.33,138.15,5
0.63,137.5,5
0.77,137.14,5
1.36,135.96,5
1.94,134.78,5
2.52,133.6,5
2.91,132.81,5
3.15,132.48,5
3.69,131.39,5
4.06,130.21,5
4.42,129.03,5
4.67,128.25,5
4.78,127.86,5
5,126.67,5
5.12,125.47,5
5.52,124.35,5
5.92,123.65,5
6.13,123.3,5
6.77,122.24,5
7.69,121.81,5
8.93,121.81,5
9.75,121.81,5
10.15,121.66,0
11.32,121.14,0
12.39,120.42,0
13.03,119.33,0
13.37,118.53,0
13.54,118.14,0
14.05,116.97,0
14.55,115.8,0
14.96,114.59,0
15.19,113.55,0
15.25,113.34,0
15.63,112.1,0
16.09,110.9,0
16.82,109.83,0
17.43,108.94,0
17.61,108.8,0
18.7,108.05,0
19.92,107.53,0
20.41,107.32,0
13.21,80.36,2
12.86,80.65,2
12.78,80.72,2
11.92,81.57,2
10.64,81.82,2
9.34,82,2
8.03,82.07,2
7.82,82.08,2
6.77,82.03,2
5.72,81.52,2
4.82,80.64,2
3.93,79.76,2
3.78,79.62,2
3.03,78.94,2
2.13,78.13,2
1.23,77.33,2
0.33,76.52,2
0.18,76.38,2
-0.56,75.68,2
-1.44,74.83,2
-2.33,73.99,2
-3.22,73.14,2
-3.37,73,2
-4.16,72.32,2
-5.12,71.51,2
-6.07,70.7,2
-7.02,69.89,2
-7.18,69.75,2
-7.93,69.03,2
-8.83,68.17,2
-9.73,67.31,2
-10.63,66.44,2
-10.78,66.3,2
-11.53,65.53,2
-12.43,64.61,2
-13.32,63.68,2
-14.22,62.76,2
-14.37,62.6,2
-15.08,61.8,2
-15.94,60.83,2
-16.78,59.85,6
-17.34,58.66,6
-17.52,58.27,6
-18.06,57.57,6
-18.89,56.51,6
-19.71,55.46,6
-20.53,54.39,6
-20.8,54.03,6
-21.31,53.38,6
-22.07,52.4,6
-22.8,51.38,6
-23.52,50.36,6
-23.77,50.02,6
-24.27,49.26,6
-25.02,48.12,6
-25.74,46.94,6
-26.41,45.72,6
-26.63,45.32,6
-26.99,44.53,6
-27.53,43.34,6
-28.06,42.14,6
-28.6,40.94,6
-28.87,40.33,6
-29.15,39.7,6
-29.72,38.42,6
-30.29,37.13,6
-30.86,35.83,6
-31.15,35.18,6
-31.39,34.55,6
-31.86,33.27,6
-32.34,31.99,6
-32.82,30.7,6
-33.13,29.83,6
-33.29,29.32,6
-33.77,27.8,6
-34.25,26.26,6
-34.51,24.64,1
-34.65,23.55,1
-34.7,23.04,1
-34.86,21.49,1
-34.94,19.94,1
-34.61,18.45,1
-34.28,17.22,1
-34.24,16.97,1
-34.01,15.5,1
-33.77,14.03,1
-33.53,12.57,1
-33.33,11.35,1
-33.3,11.13,1
-33.13,9.79,1
-32.95,8.45,1
-32.78,7.11,1
-32.63,6,1
-32.59,5.77,1
-32.34,4.42,1
-32.1,3.06,1
-31.85,1.71,1
-31.6,0.37,1
-31.36,-1.01,1
-31.12,-2.38,1
-30.88,-3.75,1
-30.63,-5.12,1
-30.49,-6.48,1
-30.35,-7.83,1
-30.2,-9.19,1
-30.06,-10.54,1
-30.03,-10.77,1
-29.8,-11.74,4
-29.53,-12.91,4
-29.25,-14.08,4
-28.98,-15.24,4
-28.93,-15.43,4
-28.71,-16.36,4
-28.45,-17.48,4
-28.19,-18.59,4
-27.92,-19.7,4
-27.83,-20.07,4
-27.63,-21.02,4
-27.33,-22.44,4
-27.03,-23.86,4
-26.73,-25.28,4
-26.63,-25.75,4
-26.54,-26.74,4
-26.39,-28.21,4
-26.25,-29.69,4
-26.11,-31.16,4
-26.03,-31.9,4
-25.98,-32.62,4
-25.88,-34.05,4
-25.77,-35.48,4
-25.67,-36.9,4
-25.62,-37.62,4
-25.51,-38.33,4
-25.3,-39.75,4
-25.09,-41.17,4
-24.87,-42.59,4
-24.77,-43.3,4
-24.64,-44,4
-24.4,-45.39,4
-24.03,-46.35,4
-24,-46.33,4
-24.42,-45.99,4
-24.6,-44.63,4
-24.79,-43.28,4
-24.9,-42.6,4
-25,-41.96,4
-25.2,-40.68,4
-25.45,-39.41,4
-25.71,-38.13,4
-25.85,-37.5,4
-25.92,-36.84,4
-26.14,-35.52,4
-26.35,-34.21,4
-26.57,-32.89,4
-26.7,-32.23,4
-26.8,-31.59,4
-27.01,-30.31,4
-27.24,-29.03,4
-27.49,-27.74,4
-27.57,-27.32,4
-27.72,-26.42,4
-27.94,-25.06,4
-28.18,-23.71,4
-28.43,-22.36,4
-28.47,-22.13,4
-28.66,-20.97,4
-28.89,-19.57,4
-29.11,-18.17,4
-29.34,-16.77,4
-29.38,-16.53,4
