,pickup_cluster,lat,lon
330,5,6.75,108.45
331,5,7.03,108.76
332,5,7.93,109.6
333,5,9.07,110.13
334,5,10.2,110.67
335,5,10.95,111.03
336,5,11.34,111.21
337,5,12.51,111.73
338,0,13.67,112.26
339,0,14.84,112.79
340,0,15.62,113.15
341,0,16.01,113.33
342,0,17.0,114.2
343,0,17.93,115.16
344,0,18.86,116.12
345,0,19.48,116.77
346,0,19.79,117.1
347,0,20.71,118.12
348,0,21.63,119.13
349,0,22.67,119.98
350,0,23.55,119.92
351,0,24.0,119.94
352,0,25.18,120.59
353,0,26.33,121.35
354,0,27.48,122.12
355,0,28.25,122.63
356,0,28.64,122.84
357,0,29.81,123.47
358,0,30.98,124.1
359,0,32.26,124.01
360,0,33.12,123.92
361,0,33.54,123.92
362,0,34.82,123.93
363,0,36.09,123.93
364,0,37.26,123.49
365,0,37.87,122.77
366,0,38.08,122.32
367,0,38.49,120.86
368,0,38.0,120.13
369,0,38.82,121.77
370,0,37.92,122.65
371,0,36.84,123.69
372,0,36.0,124.07
373,0,35.56,124.26
374,0,34.25,124.82
375,0,33.7,126.11
376,0,34.07,127.69
377,0,34.43,128.72
378,0,34.7,129.15
379,0,35.52,130.47
380,0,36.33,131.8
381,0,37.14,133.14
382,0,37.55,133.82
383,0,37.96,134.5
384,0,38.77,135.87
385,8,39.59,137.25
386,8,40.41,138.66
387,8,40.82,139.37
388,8,41.22,140.09
389,8,41.67,141.74
390,8,41.85,143.52
391,8,42.43,145.18
392,8,42.62,145.73
393,8,43.0,146.86
394,8,43.56,148.57
395,8,44.09,150.31
396,8,44.59,152.09
397,8,44.75,152.67
398,8,45.09,153.85
399,8,45.57,155.65
400,8,46.02,157.47
401,8,46.44,159.33
402,8,46.57,159.93
403,8,46.69,160.74
404,8,46.76,161.15
405,8,47.04,162.8
406,8,47.29,164.47
407,8,47.52,166.15
408,8,47.55,166.42
409,8,47.73,167.82
410,8,47.93,169.51
411,8,48.1,171.22
412,8,48.25,172.94
413,8,48.27,173.2
414,8,48.39,174.66
415,8,48.51,176.43
416,8,48.6,178.2
417,8,48.67,179.95
418,3,48.65,-178.33
419,3,48.6,-176.62
420,3,48.53,-174.91
421,3,48.43,-173.23
422,3,48.34,-171.49
423,3,48.23,-169.76
424,3,48.09,-168.04
425,3,47.95,-166.63
426,3,47.92,-166.35
427,3,47.75,-164.64
428,3,47.56,-162.95
429,3,47.34,-161.27
430,3,47.18,-160.18
431,3,47.08,-159.64
432,3,46.77,-158.01
433,3,46.43,-156.4
434,3,46.06,-154.81
435,3,45.82,-153.78
436,3,45.82,-153.78
437,3,45.7,-153.26
438,3,45.33,-151.7
439,3,44.94,-150.15
440,3,44.52,-148.63
441,3,44.32,-147.9
442,3,44.08,-147.17
443,3,43.75,-146.2
444,3,43.61,-145.76
445,3,43.18,-144.44
446,3,42.74,-143.13
447,3,42.52,-142.5
448,3,42.28,-141.85
449,3,41.79,-140.58
450,3,41.29,-139.32
451,3,40.77,-138.08
452,3,40.6,-137.68
453,3,40.25,-136.89
454,3,39.72,-135.71
455,3,39.17,-134.56
456,3,38.62,-133.42
457,3,38.43,-133.05
458,3,38.02,-132.3
459,3,37.39,-131.19
460,3,36.75,-130.1
461,3,36.1,-129.03
462,3,35.88,-128.68
463,3,35.35,-128.05
464,3,34.55,-127.11
465,3,33.75,-126.2
466,3,32.93,-125.3
467,3,32.8,-125.15
468,3,32.16,-124.37
469,3,31.38,-123.45
470,3,30.59,-122.54
471,3,29.8,-121.65
472,3,29.67,-121.5
473,3,29.1,-120.62
474,3,28.42,-119.59
475,3,27.73,-118.56
476,3,27.03,-117.55
477,3,26.92,-117.38
478,3,26.34,-116.54
479,3,25.66,-115.53
480,3,24.97,-114.53
481,3,24.28,-113.53
482,3,24.17,-113.37
483,7,23.63,-112.51
484,7,22.97,-111.49
485,7,22.31,-110.48
486,7,21.64,-109.48
487,7,21.53,-109.32
488,7,21.53,-109.32
489,7,21.0,-108.46
490,7,20.36,-107.44
491,7,19.71,-106.42
492,7,19.05,-105.42
493,7,18.35,-104.47
494,7,17.7,-103.49
495,7,17.1,-102.49
496,7,16.5,-101.48
497,7,16.03,-100.38
498,7,15.56,-99.27
499,7,15.09,-98.17
500,7,14.62,-97.07
501,7,14.18,-96.08
502,7,13.75,-95.09
503,7,13.32,-94.1
504,7,12.88,-93.12
505,7,12.43,-92.09
506,7,11.98,-91.07
507,7,11.53,-90.05
508,7,11.15,-89.2
509,7,11.06,-89.03
510,7,10.55,-88.04
511,7,10.03,-87.05
512,7,9.51,-86.06
513,7,9.08,-85.23
514,7,8.98,-85.08
515,7,8.38,-84.13
516,7,7.77,-83.19
517,7,7.17,-82.25
518,7,6.9,-81.4
519,7,6.9,-81.22
520,7,6.96,-80.14
521,7,7.73,-79.37
522,7,8.72,-79.42
523,7,8.8,-79.47
524,7,8.62,-79.46
525,7,7.7,-79.45
526,7,7.52,-79.49
527,7,6.45,-79.71
528,7,5.37,-79.94
529,7,4.3,-80.16
530,7,3.4,-80.35
531,7,3.22,-80.39
532,7,2.11,-80.62
533,7,1.0,-80.85
534,7,-0.11,-81.08
535,7,-1.03,-81.27
536,7,-1.21,-81.29
537,7,-2.29,-81.4
538,7,-3.37,-81.51
539,7,-4.44,-81.62
540,7,-5.32,-81.42
541,7,-5.48,-81.39
542,7,-6.44,-81.2
543,7,-7.35,-80.82
544,7,-8.26,-80.45
545,7,-9.02,-80.13
546,7,-9.17,-80.07
547,7,-10.07,-79.7
548,7,-10.85,-79.12
549,7,-11.63,-78.54
550,7,-12.28,-78.05
551,7,-12.43,-77.96
552,7,-13.31,-77.4
553,7,-14.19,-76.84
554,7,-14.86,-76.07
555,7,-15.25,-75.38
556,7,-15.22,-75.33
557,7,-15.0,-75.8
558,7,-14.4,-76.67
559,7,-14.23,-76.79
560,7,-13.22,-77.56
561,7,-12.22,-78.32
562,7,-11.21,-79.09
563,7,-10.37,-79.72
564,7,-10.23,-79.82
565,7,-10.23,-79.82
566,7,-10.23,-79.82
567,7,-10.23,-79.82
568,7,-9.99,-80.11
569,7,-9.52,-81.26
570,7,-9.25,-82.28
571,7,-9.19,-82.48
572,7,-8.8,-83.68
573,7,-8.41,-84.88
574,7,-8.01,-86.08
575,7,-7.62,-87.27
576,7,-7.22,-88.46
577,7,-6.82,-89.66
578,7,-6.42,-90.85
579,7,-6.02,-92.03
580,7,-5.59,-93.21
581,7,-5.16,-94.39
582,7,-4.73,-95.56
583,7,-4.3,-96.73
584,7,-3.87,-97.91
585,7,-3.44,-99.08
586,7,-3.01,-100.25
587,7,-2.58,-101.42
588,7,-2.43,-101.85
589,7,-2.43,-101.85
590,7,-2.43,-101.85
591,7,-2.43,-101.85
592,7,-2.43,-101.85
593,7,-2.3,-102.28
594,7,-1.87,-103.46
595,7,-1.44,-104.63
596,7,-1.02,-105.8
597,7,-0.59,-106.97
598,7,-0.52,-107.17
599,7,-0.14,-108.16
600,7,0.32,-109.36
601,7,0.77,-110.55
602,7,1.22,-111.75
603,7,1.3,-111.95
604,7,1.71,-112.97
605,7,2.19,-114.19
606,7,2.68,-115.41
607,7,3.17,-116.63
608,7,3.25,-116.83
609,7,3.58,-117.83
610,7,3.98,-119.02
611,3,4.37,-120.21
612,3,4.77,-121.4
613,3,4.9,-121.8
614,3,5.16,-122.59
615,3,5.56,-123.78
616,3,5.96,-124.98
617,3,6.35,-126.17
618,3,6.48,-126.57
619,3,6.75,-127.36
620,3,7.14,-128.56
621,3,7.54,-129.75
622,3,7.93,-130.95
623,3,8.07,-131.35
624,3,8.29,-132.04
625,3,8.63,-133.08
626,3,8.97,-134.12
627,3,9.31,-135.16
628,3,9.48,-135.68
629,3,9.66,-136.24
630,3,10.01,-137.36
631,3,10.36,-138.48
632,3,10.71,-139.61
633,3,10.88,-140.17
634,3,11.04,-140.73
635,3,11.36,-141.86
636,3,11.69,-142.99
637,3,12.01,-144.12
638,3,12.17,-144.68
639,3,12.34,-145.3
640,3,12.69,-146.52
641,3,13.04,-147.75
642,3,13.38,-148.98
643,3,13.62,-149.8
644,3,13.72,-150.22
645,3,14.01,-151.47
646,3,14.31,-152.73
647,3,14.6,-153.99
648,3,14.8,-154.83
649,3,14.9,-155.25
650,3,15.18,-156.52
651,3,15.47,-157.78
652,3,15.76,-159.05
653,3,15.98,-159.88
654,3,16.08,-160.31
655,3,16.37,-161.59
656,3,16.66,-162.87
657,3,16.94,-164.15
658,3,17.18,-165.22
659,3,17.23,-165.43
660,3,17.51,-166.71
661,3,17.6,-167.13
662,3,17.6,-167.13
663,3,17.6,-167.13
664,3,17.6,-167.13
665,3,17.6,-167.13
666,3,17.6,-167.13
667,3,17.6,-167.13
668,3,17.6,-167.13
669,3,17.64,-167.32
670,3,17.87,-168.25
671,3,17.91,-168.44
672,3,18.16,-169.56
673,3,18.41,-170.68
674,3,18.66,-171.81
675,3,18.87,-172.75
676,3,18.91,-172.94
677,3,19.17,-174.07
678,3,19.44,-175.21
679,3,19.7,-176.35
680,3,19.92,-177.3
681,3,19.96,-177.49
682,3,20.22,-178.64
683,3,20.47,-179.78
684,8,20.73,179.07
685,8,20.98,177.92
686,8,21.25,176.74
687,8,21.51,175.56
688,8,21.77,174.38
689,8,22.03,173.2
690,8,22.31,171.97
691,8,22.58,170.73
692,8,22.86,169.49
693,8,23.13,168.25
694,8,23.39,167.06
695,8,23.65,165.87
696,8,23.91,164.68
697,8,24.17,163.48
698,8,24.22,163.28
699,8,24.46,162.17
700,8,24.75,160.84
701,8,24.78,160.68
702,8,24.78,160.68
703,8,24.78,160.68
704,8,24.78,160.68
705,8,24.78,160.68
706,8,24.78,160.68
707,8,24.83,160.46
708,8,25.12,159.12
709,8,25.42,157.77
710,8,25.47,157.55
711,8,25.56,156.48
712,8,25.56,155.19
713,8,25.45,153.9
714,8,25.34,152.61
715,8,25.3,152.18
716,8,25.26,151.31
717,8,25.2,150.01
718,8,25.13,148.7
719,8,25.07,147.4
720,8,25.05,146.97
721,8,25.02,146.07
722,8,25.13,144.73
723,0,25.33,143.4
724,0,25.53,142.06
725,0,25.6,141.62
726,0,25.73,140.8
727,0,25.93,139.57
728,0,26.12,138.33
729,0,26.32,137.1
730,0,26.58,136.55
731,0,26.84,136.09
732,0,27.37,135.17
733,0,27.89,134.25
734,0,27.92,134.2
735,0,27.92,134.2
736,0,27.92,134.2
737,0,27.92,134.2
738,0,27.92,134.2
739,0,28.01,134.04
740,0,28.7,132.86
741,0,29.39,131.67
742,0,29.73,131.07
743,0,29.99,130.44
744,0,30.69,129.32
745,0,31.44,128.23
746,0,32.19,127.12
747,0,32.68,126.38
748,0,32.89,126.01
749,0,33.52,124.87
750,0,34.15,123.73
751,0,34.68,122.51
752,0,34.95,121.65
753,0,34.95,121.18
754,0,34.97,120.02
755,5,0.05,117.67
756,5,0.14,117.83
757,5,0.67,118.8
758,5,1.53,119.27
759,5,2.27,119.33
760,5,2.65,119.38
761,5,3.79,119.51
762,5,4.93,119.61
763,5,6.04,119.85
764,5,6.8,119.97
765,5,7.17,120.04
766,5,7.42,120.08
767,5,7.42,120.08
768,5,7.42,120.08
769,5,7.42,120.08
770,5,7.42,120.08
771,5,7.42,120.08
772,5,7.42,120.08
773,5,7.89,120.13
774,5,9.04,120.24
775,5,10.19,120.34
776,0,10.95,120.42
777,0,11.32,120.52
778,0,12.43,120.71
779,0,13.29,120.02
780,0,14.25,119.59
781,0,15.02,119.53
782,0,15.4,119.48
783,0,16.11,119.4
784,0,16.8,119.45
785,0,17.47,119.7
786,0,17.92,119.87
787,0,18.0,119.9
788,0,18.27,119.99
789,0,18.53,120.08
790,0,18.79,120.17
791,0,18.97,120.23
792,0,19.01,120.25
793,0,19.13,120.29
794,0,19.26,120.33
795,0,19.38,120.37
796,0,19.47,120.4
797,0,19.54,120.43
798,0,19.78,120.51
799,0,20.02,120.59
800,0,20.26,120.67
801,0,20.42,120.72
802,0,20.46,120.7
803,0,20.59,120.64
804,0,20.73,120.59
805,0,20.86,120.54
806,0,20.95,120.5
807,0,21.0,120.48
808,0,21.13,120.43
809,0,21.27,120.37
810,0,21.41,120.32
811,0,21.5,120.28
812,0,21.55,120.26
813,0,21.7,120.2
814,0,21.85,120.14
815,0,22.0,120.07
816,0,22.1,120.03
817,0,22.14,120.03
818,0,22.25,120.04
819,0,22.37,120.04
820,0,22.48,120.05
821,0,22.52,120.05
822,0,22.52,120.18
823,0,21.88,120.4
824,0,21.74,121.05
825,0,22.15,121.32
826,0,22.32,121.45
827,0,22.85,121.84
828,0,23.42,122.12
829,0,24.02,122.37
830,0,24.42,122.53
831,0,24.69,122.61
832,0,25.52,122.85
833,0,26.35,123.08
834,0,27.18,123.32
835,0,27.73,123.48
836,0,28.02,123.56
837,0,28.89,123.81
838,0,29.76,123.93
839,0,30.66,123.93
840,0,31.25,123.93
841,0,31.59,123.93
842,0,32.59,123.93
843,0,33.47,123.52
844,0,34.23,122.72
845,0,34.73,122.18
846,0,34.93,121.85
847,0,35.02,120.65
848,0,35.05,119.83
849,0,14.4,120.53
850,0,14.06,119.99
851,0,13.08,120.37
852,0,13.08,120.37
853,0,13.08,120.37
854,0,13.08,120.37
855,0,13.08,120.37
856,0,13.07,120.37
857,0,13.07,120.37
858,0,13.07,120.37
859,0,13.07,120.37
860,0,12.88,120.45
861,0,11.74,120.94
862,0,10.58,121.03
863,5,9.43,120.57
864,5,8.67,120.27
865,5,8.23,120.2
866,5,6.91,119.99
867,5,5.59,119.76
868,5,4.28,119.58
869,5,3.4,119.47
870,5,2.99,119.41
871,5,1.75,119.26
872,5,0.63,118.87
873,5,0.08,117.75
874,0,30.27,121.92
875,0,30.43,122.02
876,0,29.96,123.47
877,0,28.59,123.08
878,0,27.82,122.4
879,0,27.44,122.05
880,0,26.3,121.01
881,0,25.05,120.27
882,0,23.59,120.01
883,0,22.73,119.53
884,0,22.31,119.28
885,0,21.03,118.52
886,0,19.75,117.76
887,0,18.47,117.01
888,0,17.62,116.52
889,0,17.2,116.29
890,0,15.95,115.59
891,0,14.75,114.83
892,0,13.63,113.94
893,5,12.88,113.35
894,5,12.5,113.05
895,5,11.75,112.46
896,5,11.44,112.22
897,5,10.53,111.51
898,5,9.61,110.8
899,5,9.0,110.33
900,5,8.68,110.06
901,5,7.73,109.22
902,5,6.78,108.4
903,5,5.83,107.57
904,5,5.2,107.02
905,5,4.89,106.72
906,5,3.94,105.85
907,5,2.92,105.08
908,5,1.73,104.59
909,5,1.43,104.47
910,5,1.23,103.95
911,5,1.55,103.05
912,5,1.93,102.3
913,5,2.19,101.97
914,5,2.89,100.93
915,5,3.75,100.01
916,5,4.61,99.08
917,5,5.18,98.47
918,5,5.5,98.18
919,5,5.88,97.0
920,5,6.15,95.75
921,5,5.69,94.68
922,2,4.98,93.88
923,2,4.83,93.74
924,2,3.91,92.88
925,2,2.99,92.02
926,2,2.07,91.17
927,2,1.3,90.45
928,2,1.15,90.31
929,2,0.23,89.45
930,2,-0.69,88.6
931,2,-1.61,87.74
932,2,-2.53,86.88
933,2,-3.37,86.11
934,2,-4.21,85.33
935,2,-5.04,84.55
936,2,-5.88,83.77
937,2,-6.69,83.01
938,2,-7.49,82.26
939,2,-8.29,81.5
940,2,-9.1,80.73
941,2,-9.88,79.95
942,2,-10.66,79.16
943,2,-11.44,78.37
944,2,-12.22,77.57
945,2,-12.35,77.43
946,2,-12.85,76.65
947,2,-13.37,75.67
948,2,-13.84,74.65
949,2,-14.31,73.64
950,2,-14.38,73.47
951,2,-14.6,72.77
952,2,-14.64,72.54
953,2,-14.89,71.2
954,2,-15.27,69.9
955,2,-15.87,68.67
956,2,-15.97,68.47
957,2,-16.33,67.31
958,2,-16.77,65.92
959,2,-17.21,64.53
960,2,-17.65,63.13
961,2,-17.8,62.67
962,2,-18.11,61.68
963,6,-18.42,60.7
964,6,-18.55,60.27
965,6,-18.93,58.99
966,6,-19.36,57.72
967,6,-19.5,57.3
968,6,-19.83,56.64
969,6,-20.32,55.64
970,6,-20.81,54.64
971,6,-21.3,53.64
972,6,-21.47,53.3
973,6,-21.93,52.55
974,6,-22.63,51.43
975,6,-23.32,50.3
976,6,-24.02,49.16
977,6,-24.25,48.78
978,6,-24.78,48.06
979,6,-25.53,46.94
980,6,-26.02,45.65
981,6,-26.52,44.35
982,6,-26.68,43.92
983,6,-27.06,43.07
984,6,-27.63,41.8
985,6,-28.19,40.53
986,6,-28.76,39.25
987,6,-28.95,38.82
988,6,-29.33,37.95
989,6,-29.9,36.65
990,6,-30.46,35.33
991,6,-31.03,34.01
992,6,-31.32,33.35
993,6,-31.6,32.69
994,6,-32.16,31.37
995,6,-32.72,30.04
996,6,-33.29,28.71
997,6,-33.57,28.03
998,6,-33.77,27.32
999,6,-34.19,25.89
1000,1,-34.53,24.42
1001,1,-34.7,22.91
1002,1,-34.78,22.15
1003,1,-34.85,21.6
1004,1,-34.98,20.49
1005,1,-35.04,19.38
1006,1,-35.05,18.45
1007,4,-32.27,-51.92
1008,4,-32.32,-50.99
1009,4,-32.38,-49.75
1010,4,-32.42,-49.13
1011,4,-32.44,-48.5
1012,4,-32.5,-47.22
1013,4,-32.55,-45.95
1014,4,-32.61,-44.67
1015,4,-32.63,-44.03
1016,4,-32.66,-43.35
1017,4,-32.71,-41.99
1018,4,-32.77,-40.63
1019,4,-32.82,-39.27
1020,4,-32.85,-38.58
1021,4,-32.88,-37.89
1022,4,-32.93,-36.5
1023,4,-32.99,-35.12
1024,4,-33.05,-33.73
1025,4,-33.07,-33.27
1026,4,-33.11,-32.34
1027,4,-33.16,-30.95
1028,4,-33.22,-29.56
1029,4,-33.28,-28.16
1030,4,-33.3,-27.7
1031,4,-33.34,-26.75
1032,4,-33.4,-25.32
1033,4,-33.46,-23.9
1034,4,-33.52,-22.47
1035,4,-33.53,-22.23
1036,4,-33.58,-21.09
1037,4,-33.63,-19.71
1038,4,-33.69,-18.34
1039,4,-33.74,-16.96
1040,4,-33.75,-16.73
1041,4,-33.8,-15.62
1042,4,-33.86,-14.28
1043,4,-33.91,-12.93
1044,1,-33.97,-11.59
1045,1,-33.98,-11.37
1046,1,-34.03,-10.21
1047,1,-34.09,-8.82
1048,1,-34.15,-7.43
1049,1,-34.21,-6.03
1050,1,-34.22,-5.8
1051,1,-34.26,-4.63
1052,1,-34.32,-3.24
1053,1,-34.38,-1.83
1054,1,-34.43,-0.43
1055,1,-34.49,0.94
1056,1,-34.54,2.31
1057,1,-34.6,3.69
1058,1,-34.65,5.07
1059,1,-34.71,6.47
1060,1,-34.77,7.87
1061,1,-34.82,9.27
1062,1,-34.88,10.67
1063,1,-34.94,12.01
1064,1,-35.0,13.36
1065,1,-35.05,14.71
1066,1,-35.1,15.83
1067,1,-35.1,16.06
1068,1,-35.09,17.41
1069,1,-35.08,18.77
1070,1,-35.08,20.13
1071,1,-35.17,21.25
1072,1,-35.14,21.49
1073,1,-34.92,22.89
1074,1,-34.61,24.27
1075,6,-34.29,25.64
1076,6,-34.07,26.55
1077,6,-33.96,26.92
1078,6,-33.46,27.91
1079,6,-32.84,28.81
1080,6,-32.21,29.7
1081,6,-31.88,30.35
1082,6,-31.73,30.75
1083,6,-31.27,31.95
1084,6,-30.8,33.14
1085,6,-30.34,34.33
1086,6,-30.03,35.12
1087,6,-29.88,35.51
1088,6,-29.42,36.69
1089,6,-28.97,37.87
1090,6,-28.51,39.03
1091,6,-28.28,39.62
1092,6,-28.07,40.14
1093,6,-27.66,41.19
1094,6,-27.24,42.24
1095,6,-26.83,43.28
1096,6,-26.62,43.8
1097,6,-26.42,44.36
1098,6,-26.03,45.48
1099,6,-25.64,46.6
1100,6,-25.07,47.59
1101,6,-24.72,48.03
1102,6,-24.4,48.56
1103,6,-23.76,49.6
1104,6,-23.12,50.64
1105,6,-22.48,51.67
1106,6,-22.27,52.02
1107,6,-21.85,52.69
1108,6,-21.22,53.68
1109,6,-20.59,54.68
1110,6,-19.96,55.67
1111,6,-19.75,56.0
1112,6,-19.39,56.66
1113,6,-18.85,57.64
1114,6,-18.31,58.63
1115,6,-17.6,59.48
1116,6,-17.35,59.75
1117,2,-16.96,60.34
1118,2,-16.39,61.23
1119,2,-15.81,62.12
1120,2,-15.23,63.0
1121,2,-15.13,63.15
1122,2,-14.75,63.73
1123,2,-14.3,64.43
1124,2,-13.85,65.12
1125,2,-13.39,65.82
1126,2,-13.32,65.93
1127,2,-12.86,66.63
1128,2,-12.31,67.46
1129,2,-11.76,68.29
1130,2,-11.21,69.11
1131,2,-11.12,69.25
1132,2,-10.68,69.91
1133,2,-10.15,70.7
1134,2,-9.62,71.5
1135,2,-9.09,72.29
1136,2,-9.0,72.42
1137,2,-8.56,73.07
1138,2,-8.03,73.85
1139,2,-7.5,74.64
1140,2,-6.97,75.42
1141,2,-6.41,76.25
1142,2,-5.85,77.08
1143,2,-5.29,77.91
1144,2,-4.73,78.73
1145,2,-4.12,79.64
1146,2,-3.51,80.55
1147,2,-2.9,81.46
1148,2,-2.28,82.37
1149,2,-1.66,83.28
1150,2,-1.03,84.2
1151,2,-0.41,85.12
1152,2,0.12,85.88
1153,2,0.23,86.04
1154,2,0.88,87.01
1155,2,1.53,87.97
1156,2,2.18,88.93
1157,2,2.72,89.73
1158,2,2.82,89.89
1159,2,3.45,90.8
1160,2,4.07,91.72
1161,2,4.7,92.64
1162,2,5.22,93.4
1163,2,5.31,93.55
1164,5,5.84,94.46
1165,5,6.2,95.44
1166,5,6.07,96.43
1167,5,5.78,97.07
1168,5,5.61,97.41
1169,5,5.09,98.44
1170,5,4.48,99.4
1171,5,3.63,100.18
1172,5,3.07,100.7
1173,5,2.86,101.0
1174,5,2.25,101.91
1175,5,1.63,102.81
1176,5,1.07,103.7
1177,5,1.13,103.77
1178,5,1.24,104.05
1179,5,1.36,104.41
1180,5,2.41,104.9
1181,5,3.12,105.22
1182,5,3.46,105.4
1183,5,4.47,105.94
1184,5,5.42,106.58
1185,5,6.29,107.34
1186,5,6.87,107.85
1187,5,7.21,108.06
1188,5,8.22,108.69
1189,5,9.24,109.32
1190,5,10.38,109.61
1191,5,11.17,109.73
1192,5,11.48,109.76
1193,5,12.19,109.81
1194,5,12.44,109.8
1195,5,13.44,109.79
1196,0,14.43,109.77
1197,0,14.6,109.77
1198,0,15.12,109.77
1199,0,15.51,109.76
1200,0,16.56,109.33
1201,0,17.55,108.66
1202,0,18.53,108.0
1203,0,19.32,108.0
1204,0,19.69,108.0
1205,0,20.77,108.19
1206,0,21.3,108.35
1207,0,22.09,113.83
1208,0,21.43,114.29
1209,0,20.4,114.95
1210,0,19.66,115.32
1211,0,19.33,115.58
1212,0,18.32,116.37
1213,0,17.31,117.16
1214,0,16.3,117.94
1215,0,15.63,118.46
1216,0,15.23,118.75
1217,0,14.03,119.6
1218,0,12.87,120.5
1219,0,11.48,120.58
1220,0,10.56,120.47
1221,5,10.06,120.4
1222,5,8.55,120.19
1223,5,7.05,119.99
1224,5,5.55,119.77
1225,5,4.55,119.6
1226,5,4.07,119.54
1227,5,2.61,119.35
1228,5,1.15,119.17
1229,5,0.6,118.11
1230,5,0.48,117.78
1231,5,0.74,118.85
1232,5,1.41,119.18
1233,5,1.79,119.23
1234,5,2.94,119.38
1235,5,4.08,119.54
1236,5,5.22,119.66
1237,5,5.97,119.85
1238,5,6.35,119.91
1239,5,7.5,120.06
1240,5,8.65,120.21
1241,5,9.81,120.36
1242,0,10.57,120.47
1243,0,10.96,120.47
1244,0,12.09,120.77
1245,0,13.08,120.26
1246,0,13.9,119.4
1247,0,14.45,118.83
1248,0,14.71,118.53
1249,0,15.48,117.64
1250,0,16.25,116.75
1251,0,17.02,115.85
1252,0,17.53,115.25
1253,0,17.73,115.02
1254,0,18.32,114.31
1255,0,18.91,113.6
1256,0,19.5,112.89
1257,0,19.89,112.41
1258,0,20.12,112.09
1259,0,20.82,111.11
1260,0,21.43,108.37
1261,0,21.23,108.3
1262,0,19.93,108.0
1263,0,18.63,108.11
1264,0,17.52,108.85
1265,0,17.02,109.58
1266,0,16.78,109.97
1267,0,16.06,111.14
1268,0,15.52,112.39
1269,0,15.16,113.72
1270,0,14.92,114.6
1271,0,14.76,115.03
1272,0,14.31,116.32
1273,0,13.85,117.6
1274,0,13.39,118.88
1275,0,13.08,119.73
1276,0,12.94,120.14
1277,0,12.1,120.95
1278,0,10.94,120.55
1279,5,9.67,120.45
1280,5,8.83,120.32
1281,5,8.41,120.25
1282,5,7.13,120.04
1283,5,5.86,119.83
1284,5,4.59,119.61
1285,5,3.73,119.55
1286,5,3.27,119.5
1287,5,1.88,119.35
1288,5,0.53,119.03
1289,5,-0.68,118.36
1290,5,-1.37,117.73
1291,5,-1.63,117.35
1292,5,-1.73,116.82
1293,5,-1.72,116.7
1294,5,-2.0,117.68
1295,5,-2.47,118.27
1296,5,-2.77,118.48
1297,5,-3.81,118.14
1298,5,-4.81,117.5
1299,5,-5.81,116.87
1300,5,-6.1,116.28
1301,5,-6.05,115.89
1302,5,-5.9,114.73
1303,5,-5.67,113.58
1304,5,-5.26,112.49
1305,5,-4.92,111.78
1306,5,-4.74,111.42
1307,5,-4.22,110.35
1308,5,-3.38,109.62
1309,5,-2.42,109.11
1310,5,-2.1,108.45
1311,5,-1.8,108.18
1312,5,-0.9,107.39
1313,5,-0.0,106.59
1314,5,0.9,105.79
1315,5,1.35,105.17
1316,5,1.49,104.78
1317,5,1.28,104.12
1318,5,1.27,104.0
1319,5,1.2,103.57
1320,5,1.37,103.25
1321,5,1.93,102.28
1322,5,2.63,101.41
1323,5,3.41,100.71
1324,5,4.13,100.53
1325,5,4.15,100.55
1326,5,4.54,99.77
1327,5,5.17,98.52
1328,5,5.8,97.27
1329,5,6.08,96.38
1330,5,6.18,95.92
1331,5,6.27,94.6
1332,2,5.33,93.54
1333,2,4.4,92.47
1334,2,3.78,91.77
1335,2,3.5,91.44
1336,2,2.67,90.44
1337,2,1.83,89.45
1338,2,1.0,88.46
1339,2,0.3,87.63
1340,2,0.17,87.47
1341,2,-0.64,86.46
1342,2,-1.45,85.45
1343,2,-2.26,84.44
1344,2,-2.93,83.6
1345,2,-3.07,83.43
1346,2,-3.9,82.38
1347,2,-4.74,81.34
1348,2,-5.57,80.3
1349,2,-6.4,79.25
1350,2,-7.24,78.2
1351,2,-8.07,77.15
1352,2,-8.91,76.09
1353,2,-9.75,75.03
1354,2,-10.47,73.88
1355,2,-11.19,72.73
1356,2,-11.91,71.58
1357,2,-12.63,70.42
1358,2,-13.25,69.15
1359,2,-13.86,67.89
1360,2,-14.48,66.61
1361,2,-14.88,65.77
1362,2,-15.07,65.37
1363,2,-15.17,65.17
1364,2,-15.63,64.21
1365,2,-16.18,63.05
1366,2,-16.74,61.89
1367,2,-17.29,60.73
1368,2,-17.38,60.53
1369,6,-17.89,59.59
1370,6,-18.5,58.45
1371,6,-19.11,57.31
1372,6,-19.72,56.16
1373,6,-19.82,55.97
1374,6,-20.43,55.07
1375,6,-21.17,54.0
1376,6,-21.91,52.92
1377,6,-22.65,51.83
1378,6,-22.9,51.47
1379,6,-23.4,50.75
1380,6,-24.16,49.68
1381,6,-24.92,48.6
1382,6,-25.58,47.45
1383,6,-25.78,47.05
1384,6,-26.16,46.2
1385,6,-26.73,44.91
1386,6,-27.3,43.62
1387,6,-27.87,42.32
1388,6,-28.15,41.67
1389,6,-28.42,41.01
1390,6,-28.96,39.69
1391,6,-29.5,38.36
1392,6,-30.05,37.02
1393,6,-30.32,36.35
1394,6,-30.59,35.67
1395,6,-31.13,34.31
1396,6,-31.67,32.95
1397,6,-32.21,31.57
1398,6,-32.48,30.88
1399,6,-32.77,30.16
1400,6,-33.33,28.72
1401,6,-33.9,27.26
1402,6,-34.28,25.71
1403,1,-34.5,24.67
